timestamp,target,var_1,var_2,var_3,var_4,var_5,var_6
1525892400,-0.35460487208567204,-1.2336596326375482,-0.6511511953270626,54,28,2529.40631819993,293.93920654
1525896000,-0.4004516827308984,-1.2336145992083665,-0.6508708971638161,39,16,37.588323796793,30.20124394
1525899600,-0.406729565657249,-1.2349258853707896,-0.6506188088799542,40,19,19.3582740849689,234.15024
1525903200,-0.3334801308266706,-1.2381850173913678,-0.6503694215419907,42,14,305.085769971208,838.9601909002
1525906800,0.04537902324208127,-1.2415496023442216,-0.6500747183339523,44,11,205.378274791507,756.52952164
1525910400,0.22027822038768735,-1.2414866504498303,-0.6498238304704896,52,15,70.2464060863431,59.9247
1525914000,0.09397350949136483,-1.2448838452575848,-0.6495765438682252,40,14,18.6999633193142,575.19119396
1525917600,-0.024841143978257065,-1.2454598033922801,-0.6493382604189556,46,19,53.1024085699393,147.4387036641
1525921200,-0.19823426411264086,-1.2495416550118863,-0.649052860469012,55,25,127.211164619172,795.85022
1525924800,-0.49428903608196306,-1.2526004576504954,-0.6488157774401418,73,55,616.658792063852,1117.69123252
1525928400,-0.28110620301320316,-1.2554494423041476,-0.6485636891562799,100,35,1309.35319763072,1776.02799269
1525932000,-0.07570464339923075,-1.2604724921617676,-0.6483233049713116,77,48,773.996890305302,1596.80021401
1525935600,-0.0008511698788727411,-1.2618351581287865,-0.6480625136395545,70,36,306.510594734004,529.70845914
1525939200,0.026614353298343187,-1.2691446104581887,-0.6478173277729888,76,31,743.337448645525,1940.6909063119
1525942800,-0.06165779962575246,-1.271108840435266,-0.647552334969834,63,23,184.685317406116,506.43456
1525946400,-0.2828029001165922,-1.2760394684082155,-0.647300546791072,64,54,590.270057632491,1397.9293508504
1525950000,-0.03705508761766699,-1.276279809201805,-0.647024750204323,74,44,353.696501033565,393.0393977401
1525953600,0.03215680194965992,-1.2725564199988115,-0.6467648591878653,61,29,776.191476383558,166.23871558
1525957200,0.119602219858551,-1.276653656155623,-0.6465232745824977,77,36,207.999255813508,879.1509905652
1525960800,0.27268714506659497,-1.277112063267286,-0.6462774885057323,47,30,135.515395828966,210.5869586
1525964400,0.1894632877573157,-1.2653620836387327,-0.6460332029544662,66,36,2159.35572554719,234.54902
1525968000,0.10037287142913044,-1.2622874625723255,-0.6457583066830167,54,43,1057.85710719076,554.17073845
1525971600,0.01926424956326843,-1.2613870861221057,-0.6454996160869585,66,35,319.047596387088,171.53127062
1525975200,-0.27050486352779907,-1.2639736884922328,-0.6452526295897938,76,53,663.288327633154,1086.97051223
1525978800,-0.5086847484466989,-1.26459911694682,-0.6450143461405243,55,24,107.574290424299,210.01163086
1525982400,-0.4565132994705275,-1.2668013584061397,-0.6447565558597655,42,15,119.778878986722,480.52183
1525986000,-0.4678032898011653,-1.2670081080237794,-0.6444756574863194,45,10,80.8808926095913,114.74258641
1525989600,-0.3954987104420798,-1.2752451171652952,-0.6442253698330564,41,19,97.0527565465518,1446.35875733
1525993200,0.4518337350138556,-1.2804658551627783,-0.6439642783961995,47,14,55.8959100301158,911.10474
1525996800,0.5794765141291088,-1.2825186197122314,-0.643700486013444,38,13,19.7962124189014,356.05252
1526000400,0.6337598342472769,-1.2847605284484096,-0.6434351931051894,47,14,39.2216679391139,406.46359328
1526004000,0.4875403423910637,-1.2888571039789627,-0.6431780030346302,44,17,102.522896335829,773.57863956
1526007600,0.13220372255331778,-1.286768910967203,-0.6429286156966668,62,23,1147.7704499181,805.68525671
1526011200,0.674089253350742,-1.2687226291273435,-0.6426729261516069,53,42,3997.9687584322,1041.7512830599
1526014800,1.4153954923139365,-1.2442869910714625,-0.6424196374473456,78,56,5104.91434164412,1102.03713168
1526018400,1.9341641769420002,-1.244094351234964,-0.642176252211379,57,47,448.995655267734,417.4086355501
1526022000,2.2731348151360256,-1.0144273537057578,-0.6419178617204205,83,51,40581.8991191913,2959.7396184365
1526025600,1.9984071391913887,-1.0214540694611636,-0.6416894817394456,89,73,2311.97870386096,3462.9905409901
1526029200,1.2256320856561478,-1.08796313300429,-0.6414121846271975,69,90,478.363572503131,11373.2638969635
1526032800,1.781267226291988,-1.1297979230959931,-0.6411504929801409,77,96,936.802333535568,7789.7662155099
1526036400,1.7304041052399513,-1.1922391391468101,-0.6408882011228846,81,90,1073.03854529679,11301.5786629102
1526040000,1.518453901570017,-1.2110750262207997,-0.6406295105268263,70,66,188.812713854672,3274.30867247
1526043600,1.3639009714961376,-1.2159126392883937,-0.640370819930768,78,55,840.296056950431,1632.71873255
1526047200,0.6659506120158358,-1.2153783592637328,-0.6401013255511157,68,41,889.63240221306,802.0841287699
1526050800,-0.5096381212266305,-1.2413841389958404,-0.6398570399998494,67,46,2089.05142506359,6349.0714728
1526054400,-0.08196286771724393,-1.2539908594858447,-0.6395944480374933,72,43,125.81108250615,2190.9111616201
1526058000,0.05837312180657096,-1.2658504026846744,-0.6393276546037394,59,50,320.068386784915,2262.7671589899
1526061600,1.1684390258778552,-1.2748155804552053,-0.6390392536027975,76,57,312.186903100231,1780.7514576699
1526065200,1.4583168865941678,-1.2760912111261542,-0.6387787623761402,70,38,561.327856879009,770.26668408
1526068800,1.4127876996413806,-1.2777781931547294,-0.6385353771401735,38,23,39.4204624828159,315.7527072401
1526072400,1.2937261827932254,-1.2793112488850225,-0.6382967935858042,48,21,86.5449070733004,337.66404794
1526076000,0.7324747917578762,-1.2796242269998515,-0.6380702142354283,36,14,13.7220377122995,64.98267119
1526079600,1.0016071196235667,-1.2828382778476908,-0.6378214271076645,31,10,34.9900216760857,561.48266
1526083200,0.6939831221598958,-1.283637692737204,-0.6375771415563984,30,11,24.413562209915,155.35954042
1526086800,0.24351525355776346,-1.2849795689023888,-0.6373406587377279,47,11,177.338484921187,397.14607
1526090400,-0.08055262752102835,-1.2850176305413252,-0.6370741654090739,56,7,32.9542992026663,39.18399
1526094000,0.33263721030778587,-1.289409873042816,-0.636813073972217,47,24,321.621998453489,1041.10656085
1526097600,0.5174693912573434,-1.2895231749367086,-0.6365528828506595,49,31,1653.9019327935,1672.43627177
1526101200,0.2832729979426041,-1.2878596350095977,-0.6362851891016061,45,27,466.737341061798,194.21312543
1526104800,0.15903848094084716,-1.2885427514100307,-0.6360099927250569,80,37,186.732190303649,298.61129772
1526108400,0.3421509236346042,-1.2902510296432816,-0.6357534028646974,62,23,556.806238066691,836.62760439
1526112000,0.4928073217727517,-1.292778535851936,-0.635482107854446,45,25,63.3804564474651,477.39964194
1526115600,0.26077780939712913,-1.2938175291845708,-0.6352000090606006,59,26,215.036310428539,385.21912999
1526119200,-0.08993287668232314,-1.2941551421832596,-0.6349467203563394,50,25,104.881176477564,160.15461526
1526122800,-0.23258085321371905,-1.2995923427575247,-0.6346811273429849,47,27,84.6239849043571,975.25245388
1526126400,-0.02468095900971822,-1.3049423732315002,-0.6344719540883994,38,32,86.9202248515026,963.27370235
1526130000,-0.05257283730934041,-1.3120685846995717,-0.634185953928256,44,25,113.717580339141,1281.04620798
1526133600,-0.2234436400971062,-1.3114851525547566,-0.6339209611251012,62,20,243.447450642888,147.86187455
1526137200,-0.19700678983669054,-1.3155434706984441,-0.633664071159642,50,19,85.4704788700454,750.2578742999
1526140800,-0.15933389526256198,-1.3181879906556735,-0.6333981780411876,46,26,602.136415250523,1035.3231832
1526144400,-0.16501907185341866,-1.317208869630028,-0.6331409879706286,44,18,253.820177759807,93.40639243
1526148000,-0.32387355870818063,-1.3173353477309293,-0.632860989912482,58,17,59.0702044577091,79.7765029801
1526151600,-0.14570943095227143,-1.319846736106195,-0.6325965973195268,9,7,8.92066321115516,420.30775
1526155200,-0.23430774084771372,-1.3203301486300885,-0.6323502110325617,71,21,209.231035233398,288.38435326
1526158800,-0.23607427199828,-1.3229220412598302,-0.6321002234843986,51,11,50.3603431454037,474.93555
1526162400,0.10012954153383789,-1.3216644966836284,-0.631822026056851,41,5,248.343978580262,42.3403899999
1526166000,0.3254007508092697,-1.3239390086678466,-0.6315762399800857,38,10,7.88146851298901,380.46615
1526169600,0.4428071124314073,-1.3259289691447023,-0.6313229512758245,27,10,14.099994536761,340.0720823399
1526173200,0.9820623562404074,-1.328911723853263,-0.6310795660398578,41,25,316.134431342366,804.7286199202
1526176800,1.6309384781519138,-1.3280775396527116,-0.6308229761794983,45,16,362.607831406424,225.94867
1526180400,2.169855869068774,-1.3449047370633123,-0.630567886844638,61,32,763.346145465993,3519.81677892
1526184000,2.2739806375628624,-1.3495560962630975,-0.6303103966689791,56,37,3110.35407979209,3872.2652137
1526187600,2.0486942581954772,-1.3545764040878472,-0.630060709225916,86,42,903.303643973338,1725.65731377
1526191200,0.9106807301782444,-1.356569536177856,-0.6298011183145581,69,29,63.4272417595191,389.9072068601
1526194800,0.08033260113636521,-1.2852118987740744,-0.6295661360213868,51,47,15774.8550016418,4085.6130662799
1526198400,-0.30310866123361907,-1.3189630166435433,-0.6293173488936231,50,58,69.9276813857406,5598.70111029
1526202000,-0.201805512036701,-1.3483204626494154,-0.6290664610301605,59,37,316.440633556298,5125.5076072501
1526205600,-0.19554691878460123,-1.3577524923958144,-0.6288266770553919,49,30,1376.07302722172,2921.1300822
1526209200,-0.24282166998145138,-1.3613773551617712,-0.6285658857236348,53,37,304.67564043102,898.4407409999
1526212800,0.3707505588576892,-1.3720502243650639,-0.6282972916592819,78,50,306.222481465593,2054.5243222499
1526216400,0.45934169252983015,-1.3764633516999123,-0.6280253964388308,101,50,3317.95194692707,4040.83695956
1526220000,1.3873537532859674,-1.3844319743501197,-0.627778710046766,73,56,202.997475847052,1508.29200499
1526223600,1.841915427355315,-1.3822134302936169,-0.6275056144059156,76,60,1007.97923840769,644.5019584599
1526227200,2.119990097082501,-1.379161384704719,-0.6272253162426691,59,48,809.944222151859,309.95338781
1526230800,2.245106052971584,-1.3817152237885404,-0.6269801303761035,71,38,172.541177635355,590.8404537001
1526234400,1.6704721800250741,-1.3813719404408253,-0.6267286423024412,57,30,189.328299255193,133.07081944
1526238000,-0.25484161300545183,-1.3819955563207884,-0.626490058748072,44,33,73.2774036083382,175.40427517
1526241600,-0.20869867798198416,-1.3871979530956822,-0.6262421719356077,33,26,41.5045541194906,893.69344335
1526245200,-0.22642694885986905,-1.387235821065287,-0.6259723774508555,76,16,174.867391180114,181.05052
1526248800,-0.2223029783223015,-1.38898209672085,-0.6256950803386074,56,9,64.6089476238786,350.66355551
1526252400,0.08739457972401618,-1.3882843190486094,-0.6254336887966506,49,7,136.000834384811,21.68917
1526256000,-0.01134565132067196,-1.3901030259067226,-0.6252137117584711,34,7,68.3944780834608,366.31542
1526259600,-0.05731043324539494,-1.390720314955859,-0.6249646245256075,21,18,69.9188433579227,171.02663328
1526263200,-0.04969875621853864,-1.3928976993170767,-0.6247122361366458,43,23,1076.3010553247,1432.95644203
1526266800,-0.1526694246195323,-1.4010212685340295,-0.6244634490088821,27,31,37.4690254849702,1368.1579112599
1526270400,-0.377298751857545,-1.4010735352677253,-0.6242314677667091,4,1,1.4387306659125,10.0
1526274000,-0.38532167628412717,-1.39726771394145,-0.6239940846327392,101,89,2410.34507398356,1786.7234584301
1526277600,-0.4016031631758965,-1.3396930459570373,-0.6237449973998757,81,63,10553.272713849,1121.83227375
1526281200,-0.4032084161851639,-1.3375974617351372,-0.6234785040712216,97,56,848.011719671609,504.69534984
1526284800,0.6512493129572349,-1.3354946915618295,-0.6232252153669604,100,54,1453.29607692292,1108.80344498
1526288400,0.8934499539704905,-1.329548226948803,-0.6229611228791051,74,50,1713.87847868636,739.74686057
1526292000,0.7768997531596946,-1.331010301282621,-0.6226982308116491,68,42,669.115000021151,908.59332738
1526295600,0.7634018146314023,-1.3315524548351017,-0.6224152317025041,89,46,883.947916761484,972.7290609299
1526299200,0.6034631745840237,-1.3291104362456785,-0.6221592420523443,79,40,694.745010465015,294.68873895
1526302800,0.15134882669822397,-1.332051655689425,-0.6218966500899882,78,43,424.146431236168,905.92532
1526306400,0.1549081236182574,-1.3336259077536716,-0.6216529647489216,75,47,127.649668210769,385.50086501
1526310000,0.15406051060261833,-1.3133241305274481,-0.6213732667958749,82,40,3983.05091733075,657.3583067103
1526313600,-0.15720733365518505,-1.3143345984093977,-0.6210902676867299,70,31,86.8017913521784,252.3086615971
1526317200,-0.12463464413269099,-1.3023474822659773,-0.6208267754090743,73,42,2211.52558447053,247.86997798
1526320800,-0.4532660464161996,-1.3013564814873566,-0.6205815895425085,87,20,288.377714296161,126.0272709999
1526324400,-0.5329938940724142,-1.3011088701467235,-0.6203249996821492,60,21,101.377985334571,60.80313571
1526328000,-0.4925137020699393,-1.297724971598374,-0.6200612072993936,68,13,781.70868859655,227.37853
1526331600,-0.35661054826071004,-1.29753306486241,-0.6198268252164221,37,15,388.783797588618,357.33778904
1526335200,-0.1291338237394013,-1.2984393648777308,-0.6195870412416534,33,13,677.410848550133,825.86476865
1526338800,-0.09190823285295587,-1.303707482476754,-0.6193316518016933,48,15,39.641191354456,902.61072
1526342400,-0.10348635208851638,-1.3069572111695444,-0.6190951689830229,40,13,24.7946447476604,557.12942
1526346000,-0.30630883195859887,-1.3076909690926632,-0.6188316767053672,38,13,22.3536217252757,142.54352
1526349600,-0.45636619075100265,-1.3078066844722018,-0.6185843901031026,51,9,51.971473977734,70.92133
1526353200,-0.47365084201585217,-1.3152239388067035,-0.6183287005580427,44,32,238.106243410016,1453.1186738701
1526356800,-0.40375537567935205,-1.3163960812148685,-0.6180679092262856,49,23,298.521111349801,490.51719078
1526360400,-0.1098608190863011,-1.319184277695777,-0.6178056173690293,75,39,459.58889471921,916.30335685
1526364000,0.14205266538948966,-1.317684535813826,-0.6175283202567812,93,54,1316.79197927328,1071.0827768648
1526367600,0.4211160437298237,-1.3180655631256748,-0.6172909371228112,65,48,847.227847460231,909.61431605
1526371200,0.2727956388418123,-1.3240054040272564,-0.6170244437941572,56,38,155.891920189239,1128.88305574
1526374800,-0.002242566332459942,-1.3250953311433133,-0.6167465464717095,57,33,289.911781236784,468.43280085
1526378400,-0.2683986550551453,-1.3186518819029782,-0.6164947582929473,57,52,1579.84453544351,524.29979233
1526382000,-0.1315826048958746,-1.2944955844131425,-0.6162330666458907,59,46,4513.30588460497,556.19421224
1526385600,0.48990925896798443,-1.2985860902586976,-0.6159791777314297,58,45,224.477810452458,894.5219287699
1526389200,0.6215146101685026,-1.3024853898522755,-0.615726789342468,50,47,152.613492672349,791.33453987
1526392800,0.47047191181349296,-1.3008813055566968,-0.6154650976954114,71,31,979.48193765095,716.69472801
1526396400,0.27451110119485866,-1.2962295272200237,-0.6152079076248523,48,43,906.914250110004,144.87172067
1526400000,0.0023848113677672643,-1.2961520347677145,-0.6149495171338938,61,57,1676.40043146262,1663.6699746702
1526403600,-0.16149732941206246,-1.2982907715621588,-0.614695328114333,51,37,235.779800276745,586.106469178
1526407200,-0.2258160449465736,-1.292445131862892,-0.6144348368876758,63,33,1364.28473430919,406.68012213
1526410800,-0.21841805615651463,-1.3139679646150049,-0.614155138934629,68,38,238.276899993489,3763.94347652
1526414400,-0.1541998284218967,-1.3158812400888278,-0.613888645605975,57,25,138.233697100449,451.63472054
1526418000,0.3386829849093095,-1.3166375981548593,-0.6136170504906238,56,20,563.621258115541,687.508912842
1526421600,0.47141739487153306,-1.3131921414277365,-0.6133634616812627,41,16,1239.8641401279,675.44759
1526425200,0.5151460644668425,-1.3128359921973003,-0.6131326808594891,44,11,702.581508112075,644.2331888199
1526428800,0.30154617601976796,-1.314171902884183,-0.6128925967796206,41,13,168.706674344406,387.53620399
1526432400,-0.05579462217135532,-1.318517571242773,-0.6126228022948684,54,24,374.040463651239,1085.8964
1526436000,-0.4148534283090679,-1.3212570397167351,-0.6123524075999165,44,36,101.7543245222,550.48846348
1526439600,-0.3662983343578996,-1.3228693902342716,-0.6120943172140579,54,28,90.543120047205,354.64726
1526443200,-0.38291914678782146,-1.3044217519392045,-0.611827523780304,62,33,3409.62452388457,387.66548
1526446800,-0.3090713105217818,-1.3088007136514408,-0.6115604302414503,66,52,345.101144866348,1062.39251929
1526450400,-0.190092349145927,-1.3109652083789392,-0.6112912359668978,93,46,718.540370226314,1073.0805099001
1526454000,-0.031120324510209654,-1.3108558178179175,-0.6110520522023288,68,37,229.225957125921,211.2832
1526457600,-0.013510596122072067,-1.3068608003644695,-0.6108029649694653,59,42,1508.82602836439,854.36882894
1526461200,-0.020621679888575075,-1.3141650950234338,-0.6105478756346051,51,50,1941.7807874955,3138.2777218001
1526464800,-0.09081889706021322,-1.2807874809147097,-0.6102879846181474,74,49,6241.01191125196,773.3393566
1526468400,0.14623422676521902,-1.2858524935015818,-0.6100001838274051,57,51,722.534819767255,1552.21070494
1526472000,0.267741940689691,-1.2722303727176625,-0.6097622004832355,74,49,2924.26265759522,692.769846
1526475600,0.041318921865638285,-1.2793183507250652,-0.6095137134605716,44,46,170.911993776316,1331.9763093
1526479200,-0.1704768073157271,-1.2799025439736127,-0.609264626227708,55,48,333.858651875064,429.5260595
1526482800,-0.13375269349076196,-1.2804569258041214,-0.6090032346857512,66,37,253.510271151588,344.30077648
1526486400,-0.08590080569290023,-1.2713136813314563,-0.6087451442998926,68,31,1660.98114881824,163.19175127
1526490000,-0.13716886321555338,-1.271198007629664,-0.6084837527579358,69,35,555.026605870352,536.05585715
1526493600,-0.34836803363635505,-1.2670952582287767,-0.6082274630026762,74,38,1040.64352772467,368.541481
1526497200,-0.5560444302863949,-1.2603897921841352,-0.6079717734576162,45,16,1136.17140881194,37.7268
1526500800,-0.03577608100400111,-1.253755349288744,-0.6077055802340621,70,13,1552.19661799963,465.38908
1526504400,0.18539538411086354,-1.2484796945392775,-0.607462795208295,52,16,1367.77563313267,503.5519
1526508000,0.131031680326261,-1.2397791363396327,-0.6072368160681189,38,17,1668.8615619248,243.59815
1526511600,0.053919069597014826,-1.2397246122105443,-0.606995531567851,31,12,108.180492713919,99.24086
1526515200,-0.006549838336510222,-1.2433750495189233,-0.6067518462267846,41,14,270.427169852655,868.402087
1526518800,0.276943178782692,-1.2444882441551346,-0.6065144630928145,40,9,128.717941738106,311.06651
1526522400,0.3334697411734861,-1.2444587571081238,-0.6062332646142686,35,12,44.435423759989,39.59753766
1526526000,0.12910491128364882,-1.2446876340005084,-0.6059790755947079,60,24,265.107156101269,302.58473353
1526529600,-0.06397621459395025,-1.246428265386875,-0.6057173839476512,63,21,59.3146306332136,344.43708
1526533200,-0.32343774676716947,-1.2427562625069397,-0.6054313837875078,79,37,836.215303555945,234.67494463
1526536800,-0.42448813225685417,-1.2437053426863423,-0.6051729932965494,73,48,198.290733751514,353.730872278
1526540400,-0.47951627152225484,-1.2435981447012057,-0.604921805327987,76,36,539.004123984043,521.42086615
1526544000,-0.4755814518847902,-1.2494280750980045,-0.6046406068494411,51,24,538.447109854222,1493.44244544
1526547600,-0.4316658478478027,-1.2508224010761824,-0.6043972216134744,66,39,531.580489422424,759.9621868
1526551200,-0.43228234559158196,-1.260957810534119,-0.6041547366928072,82,38,526.29663904604,2186.56997551
1526554800,-0.469630310036159,-1.2542199340849356,-0.6039170534537375,59,37,1656.85318638816,553.08728952
1526558400,-0.401757648410599,-1.2563714837189193,-0.6036553618066808,46,37,73.8127498464742,426.238311
1526562000,-0.3315042042865036,-1.2512711128056617,-0.6033969713157223,66,30,1199.07849326238,363.55909
1526565600,-0.32958082266674005,-1.2522710000758968,-0.6031304779870683,52,32,553.737640155569,717.51065
1526569200,-0.2900099381218782,-1.2526816716633877,-0.6027775543896616,57,36,242.654778816285,309.9048817317
1526572800,-0.3620876576311717,-1.2533968687494839,-0.6025269666312989,49,34,59.2700657700481,176.40587175
1526576400,-0.5029020186252054,-1.251315635727896,-0.6022649748791424,62,37,2985.77163829144,2644.8181321001
1526580000,-0.1007614026111886,-1.2539259722013225,-0.6020020828116864,74,34,1440.51257788742,1868.0942736998
1526583600,0.4333549074802471,-1.2599183848793332,-0.6017622988369178,55,24,296.372238245837,1277.98368
1526587200,0.9597087513464033,-1.2586549355550698,-0.6014952052980641,62,37,1121.71234190527,914.72090599
1526590800,1.0146156263042763,-1.2587757911627588,-0.6012485189059993,53,20,868.136338495806,887.9212937199
1526594400,0.7812476028472266,-1.265976287540184,-0.6010036331445334,35,17,41.9369981359328,1221.45136
1526598000,0.350978498451216,-1.2670451949494366,-0.6007404409719775,45,13,72.9806061241015,248.0715100004
1526601600,-0.1688484222089222,-1.2679729744962098,-0.6004943547901124,29,17,265.383782723141,417.3541612301
1526605200,-0.4722127361400846,-1.2695593907599483,-0.6002113556809674,47,12,51.0141069426128,310.8799957935
1526608800,0.27265142445387586,-1.2711890723404133,-0.5999643691838027,63,27,567.978772855414,834.92219302
1526612400,0.24457477073263478,-1.2712207025770708,-0.5996999765908475,55,29,598.935209693199,604.0983406102
1526616000,0.23104208743752236,-1.2734628842556366,-0.5994562912497811,82,51,808.395198872891,1175.65796999
1526619600,0.13413731809693977,-1.2770719896937237,-0.5991994012843218,79,42,449.008208852248,1040.1949897601
1526623200,-0.05501096176849666,-1.2903329268935821,-0.5989641188860506,82,47,627.236642358662,2799.50250861
1526626800,-0.294104720678135,-1.2847903845309152,-0.598707829130791,106,62,1996.37290010796,1088.39961
1526630400,-0.30477372934546104,-1.2826235340269823,-0.5984521395857311,76,45,1245.02662523724,890.04217355
1526634000,-0.057897696201443694,-1.319738381254422,-0.5982141562415615,82,50,2873.82422637407,8953.63631061
1526637600,0.23702059394872432,-1.3248670231979252,-0.5979566660659025,69,49,1113.92514544175,1954.0251371499
1526641200,0.1424454681413412,-1.2981517481990996,-0.5976838705301519,72,69,5627.76933478348,1251.45248129
1526644800,0.018504000501954547,-1.298193921109692,-0.5974266804595929,62,39,206.565252672278,213.44615809
1526648400,-0.21291669024149593,-1.2953408239600488,-0.5971673896533349,61,57,1736.45574335007,1269.04931205
1526652000,-0.25422606631921824,-1.299015302972826,-0.5969723213384418,63,40,575.674170408856,1177.571398183
1526655600,-0.2558394947706973,-1.3008417143043534,-0.5967277356820757,70,37,241.884099585841,541.0470789392
1526659200,-0.3908992696102706,-1.275553093545185,-0.5964714459268161,74,29,4451.38086885444,308.79217088
1526662800,-0.4055025197924356,-1.2936104243379005,-0.596119422644709,64,25,232.231504611861,3190.216714
1526666400,-0.29782444470424496,-1.2911671861603526,-0.5958799387750402,52,29,823.381037033615,423.13191432
1526670000,0.6477131024685496,-1.28799357203524,-0.5956254496503796,62,27,1147.47004612558,627.57767563
1526673600,0.8637440330932189,-1.2947159272405722,-0.5954525891128742,213,108,2271.93664787704,5410.96286076
1526688000,3.091355351031329,-1.3088646429076998,-0.5943283954088902,179,67,1381.9153443921,3699.5966740701
1526702400,3.8832535544508606,-1.3091511691778528,-0.5933962689688007,187,66,833.076028242263,879.96695497
1526716800,3.997319518161708,-1.3112332999004876,-0.5922546691690261,202,123,595.875566113565,936.85510154
1526731200,3.3905915941577636,-1.3012582936436603,-0.5912580201324721,165,92,2309.1809160674,674.9429688
1526745600,2.596727695132317,-1.2983586722973819,-0.5903060867557935,241,70,1748.95981445527,1273.85648233
1526760000,0.1315219577730082,-1.2968448387879425,-0.5891899958895049,204,49,968.68130742479,720.6511072793
1526774400,0.09178546951839303,-1.3092702078276566,-0.5882869796440996,175,30,231.211127843667,2266.60720522
1526788800,0.12057337922388733,-1.3085964976645708,-0.5872600199924621,162,42,800.378909887,689.9644028949
1526803200,0.24259630686875047,-1.3094457268751722,-0.586159534591365,155,24,706.750565517751,845.8148
1526817600,0.19798650536097492,-1.3072241397278825,-0.5851457795641204,291,144,2409.25920750366,2044.9246336
1526832000,0.03873807440012822,-1.3043713024178951,-0.5841722386202537,279,90,1486.78255840895,1019.3530072
1526846400,-0.14646737478885757,-1.3129209947514235,-0.5831395769717194,234,78,656.363725159841,2056.7960476556
1526860800,-0.14535651020579876,-1.3164896060352096,-0.582032189153326,159,33,239.885853966778,824.42229165
1526875200,-0.025700350397145997,-1.3230890180076909,-0.5809524110041174,207,82,914.53987043534,1995.4451566101
1526889600,-0.25666519526295234,-1.3306236796963744,-0.5799761691143522,275,170,907.565196640412,2141.3620981379
1526904000,1.0460806034987966,-1.3650756229251244,-0.5789438075709178,367,195,1318.4747052627,6961.41565317
1526918400,1.594193691773657,-1.3481314054168294,-0.5779696664168514,460,175,4210.94166709851,1434.859909702
1526932800,2.2412885736882036,-1.3517362337118957,-0.57685867733726,261,146,1162.89342162472,1753.17032294
1526947200,2.432507299257408,-1.3380781028152442,-0.5758188131663297,219,55,2575.3452817793,337.875768906
1526961600,2.107500081640329,-1.3355434072125723,-0.5748839857803417,237,97,1914.63803836305,1499.2127020099
1526976000,0.7205422671302979,-1.3399945686273846,-0.5738720313836961,275,190,1856.11614020835,2584.78473961
1526990400,0.5195296326821812,-1.345466950305405,-0.5727691451418003,264,174,2033.01013440998,2928.901642
1527004800,0.5229985013060662,-1.3242325132290713,-0.5717322820218683,311,142,5275.3948551177,1796.69259308
1527019200,0.6317349650383128,-1.325287227449004,-0.5707809488553894,251,118,1035.76737121391,1208.3411388401
1527033600,1.2532599057676501,-1.3322329781441546,-0.5697698947740433,150,36,607.216693678242,1744.9573
1527048000,0.8449898028961952,-1.3262330530453879,-0.5687492373295023,173,60,1788.616587313,805.67110075
1527062400,0.5109846837293619,-1.3300840063188772,-0.5676541538202022,269,108,831.734219189232,1462.3757928099
1527076800,0.9047159186465822,-1.341148892388587,-0.5667244282209116,293,152,1526.38647883365,3338.6646064565
1527091200,1.0934364004122177,-1.3438786684579924,-0.5655633215896476,263,146,1688.17041272567,2135.15755394
1527105600,1.1627729837211924,-1.3485742285970341,-0.5646368971464552,218,87,727.226104551893,1496.3069228361
1527120000,0.7250890396945312,-1.349492425546527,-0.5636135387560157,202,37,570.203729160901,720.583695459
1527134400,0.16111999943373734,-1.3542977367480784,-0.5625184552467156,214,105,725.358423213153,1512.41418921
1527148800,0.1524057453813514,-1.3601616697586236,-0.5614320747853108,261,145,999.487057779957,1959.8985338487
1527163200,0.22201162176182132,-1.365037762724867,-0.5605179546512115,289,139,1802.02376981269,2600.5562497429
1527177600,0.24976993771684058,-1.3560951395000016,-0.5594261722980096,238,139,3627.5236763854,2162.4450397599
1527192000,0.3517962809475666,-1.3609686093014832,-0.5585069503772131,202,89,724.78896685212,1523.00118392
1527206400,0.2229452784434293,-1.3636718055189485,-0.5574973968213661,164,42,498.458232483983,941.2072326499
1527220800,0.48035331682453203,-1.3773886659174754,-0.5564719376952278,183,62,322.660022487582,2569.5149427902
1527235200,0.48359933336262717,-1.3910713272902633,-0.5553615488258362,243,132,669.316491672846,2910.3969694328
1527249600,0.16275006186157934,-1.391843580794742,-0.5543576972668861,223,137,1537.8010697188,1663.92571309
1527264000,0.3055172686878108,-1.3763657636471744,-0.5533982612627116,224,100,3647.87643017131,1112.22619379
1527278400,0.40643273183052936,-1.3738242802423997,-0.5523971106496601,191,69,1653.7962114038,1237.351184544
1527292800,0.3669034143024035,-1.3786380083434189,-0.5513575465838295,170,45,151.427735061926,939.89793954
1527307200,0.28247126685343454,-1.379619341728949,-0.5503257852505947,168,26,145.2043381519,305.91146501
1527321600,-0.2699369483358706,-1.3803670715772576,-0.5493270354783419,184,41,418.096973598252,540.5062299699
1527336000,-0.2515529199177036,-1.3812024229324178,-0.5482547599566293,221,109,957.365195157475,1093.95381941
1527350400,-0.3125613579824836,-1.3803814795379459,-0.5472554099741768,176,72,1114.83652797026,980.22476648
1527364800,-0.5519899092980727,-1.3775255998863893,-0.5462338522143363,160,46,680.663172725968,212.76692446
1527379200,1.6744466224236845,-1.3930609798446172,-0.5452248988686891,185,35,421.485141666847,2966.30768101
1527393600,2.330321779829686,-1.392572020812408,-0.5442219476250385,176,42,325.208410276151,245.0565693
